# date: 2026-07-11
# git-rev: c8f4d3004
# seed: 20260711
# corpus: genaut/corpus/flat_canon/sos
case,n_aps,n_classes,inert_set,sym_generator_hits,anti_generator_hits,anti_possible,sym_full_count,anti_full_count,status,wall_ms
3state1ap1acc_parity_34597062272,1,25,,,,0,1,0,ok,6.6
3state1ap1acc_parity_34597062272_c,1,25,,,,0,1,0,ok,6.5
3state1ap1acc_parity_34966176896,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_34966176896_c,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_34972191752,1,23,,,,0,1,0,ok,5.3
3state1ap1acc_parity_34972191752_c,1,23,,,,0,1,0,ok,5.2
3state1ap1acc_parity_35299394712,1,11,,,,0,1,0,ok,1.6
3state1ap1acc_parity_35299394712_c,1,11,,,,0,1,0,ok,1.6
3state1ap1acc_parity_35300339872,1,18,,,,0,1,0,ok,3.6
3state1ap1acc_parity_35300339872_c,1,18,,,,0,1,0,ok,3.3
3state1ap1acc_parity_35469821261,1,6,,,,0,1,0,ok,0.7
3state1ap1acc_parity_35469821261_c,1,6,,,,0,1,0,ok,0.7
3state1ap1acc_parity_35704149516,1,11,,,,0,1,0,ok,1.5
3state1ap1acc_parity_35704149516_c,1,11,,,,0,1,0,ok,1.5
3state1ap1acc_parity_35870392336,1,9,,,,0,1,0,ok,1.2
3state1ap1acc_parity_35870392336_c,1,9,,,,0,1,0,ok,1.1
3state1ap1acc_parity_36910530772,1,9,,,,0,1,0,ok,1.1
3state1ap1acc_parity_36910530772_c,1,9,,,,0,1,0,ok,1.1
3state1ap1acc_parity_37586212922,1,6,,,,0,1,0,ok,0.7
3state1ap1acc_parity_37586212922_c,1,6,,,,0,1,0,ok,0.7
3state1ap1acc_parity_43022074069,1,14,,,,0,1,0,ok,2.3
3state1ap1acc_parity_43022074069_c,1,14,,,,0,1,0,ok,2.2
3state1ap1acc_parity_43503326392,1,13,,,,0,1,0,ok,2.1
3state1ap1acc_parity_43503326392_c,1,13,,,,0,1,0,ok,2.0
3state1ap1acc_parity_44192280590,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_44192280590_c,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_44575000737,1,10,,,,1,1,0,ok,1.3
3state1ap1acc_parity_44575000737_c,1,10,,,,1,1,0,ok,1.3
3state1ap1acc_parity_45114803272,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_45114803272_c,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_45970161914,1,4,,,,0,1,0,ok,0.5
3state1ap1acc_parity_45970161914_c,1,4,,,,0,1,0,ok,0.5
3state1ap1acc_parity_51623579808,1,12,,,,0,1,0,ok,1.8
3state1ap1acc_parity_51623579808_c,1,12,,,,0,1,0,ok,1.8
3state1ap1acc_parity_52747897074,1,13,,,,0,1,0,ok,2.1
3state1ap1acc_parity_52747897074_c,1,13,,,,0,1,0,ok,2.1
3state1ap1acc_parity_52882319568,1,12,,,,0,1,0,ok,1.8
3state1ap1acc_parity_52882319568_c,1,12,,,,0,1,0,ok,1.8
3state1ap1acc_parity_52965716128,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_52965716128_c,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_52966326576,1,7,,,,0,1,0,ok,0.9
3state1ap1acc_parity_52966326576_c,1,7,,,,0,1,0,ok,0.9
3state1ap1acc_parity_54223979034,1,8,,,,0,1,0,ok,1.0
3state1ap1acc_parity_54223979034_c,1,8,,,,0,1,0,ok,1.0
3state1ap2acc_parity_0001875479050666053122,1,13,,,,0,1,0,ok,2.1
3state1ap2acc_parity_0001875479050666053122_c,1,13,,,,0,1,0,ok,2.0
3state1ap2acc_parity_0003551095219024464900,1,63,,,,0,1,0,ok,51.3
3state1ap2acc_parity_0003551095219024464900_c,1,63,,,,0,1,0,ok,51.6
3state1ap2acc_parity_0004648567076615620494,1,35,,,,0,1,0,ok,13.5
3state1ap2acc_parity_0004648567076615620494_c,1,35,,,,0,1,0,ok,13.7
3state1ap2acc_parity_0009241386589983080592,1,4,,,,0,1,0,ok,0.5
3state1ap2acc_parity_0009241386589983080592_c,1,4,,,,0,1,0,ok,0.5
3state1ap2acc_parity_0014846191527550102151,1,19,,,,0,1,0,ok,3.8
3state1ap2acc_parity_0014846191527550102151_c,1,19,,,,0,1,0,ok,4.0
3state1ap2acc_parity_0047419954103847689795,1,14,,,,0,1,0,ok,2.4
3state1ap2acc_parity_0047419954103847689795_c,1,14,,,,0,1,0,ok,2.3
3state1ap2acc_parity_0060745595278284511253,1,45,,,,0,1,0,ok,24.0
3state1ap2acc_parity_0060745595278284511253_c,1,45,,,,0,1,0,ok,23.8
3state1ap2acc_parity_0073790947370302587142,1,4,,,,0,1,0,ok,0.5
3state1ap2acc_parity_0074561785298575102789,1,27,,,,0,1,0,ok,8.0
3state1ap2acc_parity_0074561785298575102789_c,1,27,,,,0,1,0,ok,7.7
3state1ap2acc_parity_0139428921495586556420,1,45,,,,0,1,0,ok,24.0
3state1ap2acc_parity_0139428921495586556420_c,1,45,,,,0,1,0,ok,23.2
3state1ap2acc_parity_0148944075204556934340,1,12,,,,1,1,0,ok,1.8
3state1ap2acc_parity_0148944075204556934340_c,1,12,,,,1,1,0,ok,1.8
3state1ap2acc_parity_0157525302772576158087,1,123,,,,0,1,0,ok,273.2
3state1ap2acc_parity_0157525302772576158087_c,1,123,,,,0,1,0,ok,273.7
3state1ap2acc_parity_0159152145382624922635,1,13,,,,0,1,0,ok,2.3
3state1ap2acc_parity_0159152145382624922635_c,1,13,,,,0,1,0,ok,2.0
3state1ap2acc_parity_0171234438415938685971,1,17,,,,0,1,0,ok,3.4
3state1ap2acc_parity_0171234438415938685971_c,1,17,,,,0,1,0,ok,3.2
3state1ap2acc_parity_0202938255164409266256,1,12,,,,0,1,0,ok,1.8
3state1ap2acc_parity_0202938255164409266256_c,1,12,,,,0,1,0,ok,1.8
3state1ap2acc_parity_0207865907180438673670,1,19,,,,0,1,0,ok,4.0
3state1ap2acc_parity_0207865907180438673670_c,1,19,,,,0,1,0,ok,3.9
3state1ap2acc_parity_0222475581887189605899,1,19,,,,0,1,0,ok,4.1
3state1ap2acc_parity_0222475581887189605899_c,1,19,,,,0,1,0,ok,3.9
3state1ap2acc_parity_0226603284168771633733,1,38,,,,0,1,0,ok,16.7
3state1ap2acc_parity_0226603284168771633733_c,1,38,,,,0,1,0,ok,16.8
3state1ap2acc_parity_0246980041349316193792,1,14,,,,0,1,0,ok,2.4
3state1ap2acc_parity_0246980041349316193792_c,1,14,,,,0,1,0,ok,2.2
3state1ap2acc_parity_0249175337818233701902,1,84,,,,0,1,0,ok,107.2
3state1ap2acc_parity_0249175337818233701902_c,1,84,,,,0,1,0,ok,108.7
3state1ap2acc_parity_0268198834134676538498,1,130,,,,0,1,0,ok,335.2
3state1ap2acc_parity_0268198834134676538498_c,1,130,,,,0,1,0,ok,325.1
3state1ap2acc_parity_0503113725281986527753,1,21,,,,0,1,0,ok,4.8
3state1ap2acc_parity_0503113725281986527753_c,1,21,,,,0,1,0,ok,4.9
3state1ap2acc_parity_0606935064164989750689,1,21,,,,0,1,0,ok,4.9
3state1ap2acc_parity_0606935064164989750689_c,1,21,,,,0,1,0,ok,4.9
3state1ap2acc_parity_0621461284216197900356,1,22,,,,0,1,0,ok,5.6
3state1ap2acc_parity_0621461284216197900356_c,1,22,,,,0,1,0,ok,5.4
3state1ap2acc_parity_0682827486289373906434,1,21,,,,0,1,0,ok,4.9
3state1ap2acc_parity_0682827486289373906434_c,1,21,,,,0,1,0,ok,4.7
3state1ap2acc_parity_0863325839619135019271,1,62,,,,0,1,0,ok,52.7
3state1ap2acc_parity_0863325839619135019271_c,1,62,,,,0,1,0,ok,52.1
3state1ap2acc_parity_1185525822757898551385,1,12,,,,0,1,0,ok,1.9
3state1ap2acc_parity_1185525822757898551385_c,1,12,,,,0,1,0,ok,1.8
3state1ap2acc_parity_1249788731905911826437,1,13,,,,0,1,0,ok,2.1
3state1ap2acc_parity_1249788731905911826437_c,1,13,,,,0,1,0,ok,2.2
3state1ap2acc_parity_1266701870302111145966,1,8,,,,0,1,0,ok,1.0
3state1ap2acc_parity_1266701870302111145966_c,1,8,,,,0,1,0,ok,1.0
3state1ap2acc_parity_1282704417945169446419,1,38,,,,0,1,0,ok,16.9
3state1ap2acc_parity_1282704417945169446419_c,1,38,,,,0,1,0,ok,16.8
3state1ap2acc_parity_1282809694496512603916,1,80,,,,0,1,0,ok,96.7
3state1ap2acc_parity_1282809694496512603916_c,1,80,,,,0,1,0,ok,94.0
3state1ap2acc_parity_1310551305816495741957,1,79,,,,0,1,0,ok,95.8
3state1ap2acc_parity_1310551305816495741957_c,1,79,,,,0,1,0,ok,97.1
3state1ap2acc_parity_1448359502735549410575,1,17,,,,0,1,0,ok,3.4
3state1ap2acc_parity_1448359502735549410575_c,1,17,,,,0,1,0,ok,3.3
3state1ap2acc_parity_1500892642206368090510,1,62,,,,0,1,0,ok,54.3
3state1ap2acc_parity_1500892642206368090510_c,1,62,,,,0,1,0,ok,51.5
3state1ap2acc_parity_1579816884277793915663,1,12,,,,0,1,0,ok,1.9
3state1ap2acc_parity_1579816884277793915663_c,1,12,,,,0,1,0,ok,1.8
3state1ap2acc_parity_1724774515019556456841,1,35,,,,0,1,0,ok,13.8
3state1ap2acc_parity_1724774515019556456841_c,1,35,,,,0,1,0,ok,13.7
3state1ap2acc_parity_1730104813266762304422,1,55,,,,0,1,0,ok,38.9
3state1ap2acc_parity_1730104813266762304422_c,1,55,,,,0,1,0,ok,38.6
3state1ap2acc_parity_2379739741152092899843,1,22,,,,0,1,0,ok,5.5
3state1ap2acc_parity_2379739741152092899843_c,1,22,,,,0,1,0,ok,5.4
3state1ap2acc_parity_2382534542979542328591,1,81,,,,0,1,0,ok,102.2
3state1ap2acc_parity_2382534542979542328591_c,1,81,,,,0,1,0,ok,95.4
3state1ap2acc_parity_2389435322183415105036,1,25,,,,0,1,0,ok,6.9
3state1ap2acc_parity_2389435322183415105036_c,1,25,,,,0,1,0,ok,7.1
3state1ap2acc_parity_2394189647080323615534,1,31,,,,0,1,0,ok,10.7
3state1ap2acc_parity_2394189647080323615534_c,1,31,,,,0,1,0,ok,10.8
3state1ap2acc_parity_2454085339158517099525,1,25,,,,0,1,0,ok,7.0
3state1ap2acc_parity_2454085339158517099525_c,1,25,,,,0,1,0,ok,6.8
3state1ap2acc_parity_2458173128048396963343,1,71,,,,0,1,0,ok,70.2
3state1ap2acc_parity_2458173128048396963343_c,1,71,,,,0,1,0,ok,69.8
3state1ap2acc_parity_2509786589937695033090,1,35,,,,0,1,0,ok,13.7
3state1ap2acc_parity_2509786589937695033090_c,1,35,,,,0,1,0,ok,13.8
3state1ap2acc_parity_2568710745067348706059,1,31,,,,0,1,0,ok,10.7
3state1ap2acc_parity_2568710745067348706059_c,1,31,,,,0,1,0,ok,10.9
3state1ap2acc_parity_2574024314207122656261,1,67,,,,0,1,0,ok,60.0
3state1ap2acc_parity_2574024314207122656261_c,1,67,,,,0,1,0,ok,60.2
3state1ap2acc_parity_2601009273641902998539,1,13,,,,0,1,0,ok,2.1
3state1ap2acc_parity_2601009273641902998539_c,1,13,,,,0,1,0,ok,2.1
3state1ap2acc_parity_2601875381363661972226,1,21,,,,0,1,0,ok,4.9
3state1ap2acc_parity_2601875381363661972226_c,1,21,,,,0,1,0,ok,4.7
3state1ap2acc_parity_2628805739429258462492,1,9,,,,0,1,0,ok,1.2
3state1ap2acc_parity_2628805739429258462492_c,1,9,,,,0,1,0,ok,1.2
3state1ap2acc_parity_3108350590771886883714,1,72,,,,0,1,0,ok,71.4
3state1ap2acc_parity_3108350590771886883714_c,1,72,,,,0,1,0,ok,71.9
3state1ap2acc_parity_3145393506624289147654,1,80,,,,0,1,0,ok,93.6
3state1ap2acc_parity_3145393506624289147654_c,1,80,,,,0,1,0,ok,94.1
3state1ap2acc_parity_3791357401319149553198,1,9,,,,0,1,0,ok,1.2
3state1ap2acc_parity_3791357401319149553198_c,1,9,,,,0,1,0,ok,1.2
3state2ap1acc_parity_0040435721989567832614,2,6,,,,0,1,0,ok,2.6
3state2ap1acc_parity_0040435721989567832614_c,2,6,,,,0,1,0,ok,2.4
3state2ap1acc_parity_0067599098965285131071,2,6,,,,0,1,0,ok,2.5
3state2ap1acc_parity_0067599098965285131071_c,2,6,,,,0,1,0,ok,2.5
3state2ap1acc_parity_0153997325126395320784,2,11,,,,0,1,0,ok,5.4
3state2ap1acc_parity_0153997325126395320784_c,2,11,,,,0,1,0,ok,5.3
3state2ap1acc_parity_0231816952983769674400,2,22,,,,0,1,0,ok,18.2
3state2ap1acc_parity_0231816952983769674400_c,2,22,,,,0,1,0,ok,17.6
3state2ap1acc_parity_0355321359664561092760,2,6,,,,0,1,0,ok,2.6
3state2ap1acc_parity_0355321359664561092760_c,2,6,,,,0,1,0,ok,2.5
3state2ap1acc_parity_0564429542916576318587,2,5,,,,0,2,0,ok,2.2
3state2ap1acc_parity_0564429542916576318587_c,2,5,,,,0,2,0,ok,2.1
3state2ap1acc_parity_0831598935547295584450,2,5,,,,0,1,0,ok,2.2
3state2ap1acc_parity_0831598935547295584450_c,2,5,,,,0,1,0,ok,2.1
3state2ap1acc_parity_0887181502909337639061,2,17,,,,0,2,0,ok,12.0
3state2ap1acc_parity_0887181502909337639061_c,2,17,,,,0,2,0,ok,12.2
3state2ap1acc_parity_0978961023968827438564,2,17,,,,0,1,0,ok,11.5
3state2ap1acc_parity_0978961023968827438564_c,2,17,,,,0,1,0,ok,11.1
3state2ap1acc_parity_1497532315346630493938,2,5,,,,0,1,0,ok,2.1
3state2ap1acc_parity_1497532315346630493938_c,2,5,,,,0,1,0,ok,2.1
3state2ap1acc_parity_1517726177158753780180,2,7,,,,0,1,0,ok,3.2
3state2ap1acc_parity_1517726177158753780180_c,2,7,,,,0,1,0,ok,3.0
3state2ap1acc_parity_1796825632970893428833,2,13,,,,0,1,0,ok,7.4
3state2ap1acc_parity_1796825632970893428833_c,2,13,,,,0,1,0,ok,7.5
3state2ap1acc_parity_1801237806895442650342,2,55,,,,0,1,0,ok,137.3
3state2ap1acc_parity_1801237806895442650342_c,2,55,,,,0,1,0,ok,136.6
3state2ap1acc_parity_1899152095831626396797,2,8,,,,0,1,0,ok,3.8
3state2ap1acc_parity_1899152095831626396797_c,2,8,,,,0,1,0,ok,3.6
3state2ap1acc_parity_1925082907006555270475,2,5,,,,0,2,0,ok,2.2
3state2ap1acc_parity_1925082907006555270475_c,2,5,,,,0,2,0,ok,2.1
3state2ap1acc_parity_1967668635396872344074,2,7,,,,0,1,0,ok,3.1
3state2ap1acc_parity_1967668635396872344074_c,2,7,,,,0,1,0,ok,3.0
3state2ap1acc_parity_2181808298014021373022,2,7,,,,0,1,0,ok,3.1
3state2ap1acc_parity_2181808298014021373022_c,2,7,,,,0,1,0,ok,3.0
3state2ap1acc_parity_2295634418468658088005,2,5,,f1,,0,2,0,ok,2.2
3state2ap1acc_parity_2295634418468658088005_c,2,5,,f1,,0,2,0,ok,2.1
3state2ap1acc_parity_2301693761157796995182,2,10,,,,0,1,0,ok,5.2
3state2ap1acc_parity_2301693761157796995182_c,2,10,,,,0,1,0,ok,5.1
3state2ap1acc_parity_2338720050048123266695,2,4,,,,1,2,0,ok,1.7
3state2ap1acc_parity_2338720050048123266695_c,2,4,,,,1,2,0,ok,1.7
3state2ap1acc_parity_2384421342574420391719,2,4,,,,1,2,0,ok,1.7
3state2ap1acc_parity_2384421342574420391719_c,2,4,,,,1,2,0,ok,1.7
3state2ap1acc_parity_2677129202391664899856,2,36,,,,0,1,0,ok,51.2
3state2ap1acc_parity_2677129202391664899856_c,2,36,,,,0,1,0,ok,50.8
3state2ap1acc_parity_2713309319340938553278,2,5,,,,0,1,0,ok,2.3
3state2ap1acc_parity_2713309319340938553278_c,2,5,,,,0,1,0,ok,2.1
3state2ap1acc_parity_2715280198836763191216,2,14,,,,0,1,0,ok,8.3
3state2ap1acc_parity_2715280198836763191216_c,2,14,,,,0,1,0,ok,7.9
3state2ap1acc_parity_2741863524622244296182,2,5,,,,0,2,0,ok,2.2
3state2ap1acc_parity_2741863524622244296182_c,2,5,,,,0,2,0,ok,2.1
3state2ap1acc_parity_2841456117262211123363,2,13,,,,0,2,0,ok,7.4
3state2ap1acc_parity_2841456117262211123363_c,2,13,,,,0,2,0,ok,7.7
3state2ap1acc_parity_2989416810519740835571,2,5,,,,0,2,0,ok,2.3
3state2ap1acc_parity_2989416810519740835571_c,2,5,,,,0,2,0,ok,2.1
3state2ap1acc_parity_3033490214719727244270,2,7,,,,0,2,0,ok,3.0
3state2ap1acc_parity_3033490214719727244270_c,2,7,,,,0,2,0,ok,3.0
3state2ap1acc_parity_3100993053119742284251,2,8,,,,0,1,0,ok,3.6
3state2ap1acc_parity_3100993053119742284251_c,2,8,,,,0,1,0,ok,3.6
3state2ap1acc_parity_3141754209916022796905,2,19,,,,0,1,0,ok,14.5
3state2ap1acc_parity_3141754209916022796905_c,2,19,,,,0,1,0,ok,14.1
3state2ap1acc_parity_3258663840388394941132,2,5,,t01,,0,2,0,ok,2.2
3state2ap1acc_parity_3258663840388394941132_c,2,5,,t01,,0,2,0,ok,2.1
3state2ap1acc_parity_3291835505590178939141,2,62,,,,0,1,0,ok,178.4
3state2ap1acc_parity_3291835505590178939141_c,2,62,,,,0,1,0,ok,178.6
3state2ap1acc_parity_3561394597450965349956,2,45,,,,0,1,0,ok,84.9
3state2ap1acc_parity_3561394597450965349956_c,2,45,,,,0,1,0,ok,86.1
3state2ap1acc_parity_3585895366144295765516,2,6,,,,0,1,0,ok,2.7
3state2ap1acc_parity_3585895366144295765516_c,2,6,,,,0,1,0,ok,2.5
3state2ap1acc_parity_3726311602123253147302,2,6,,t01,,1,2,0,ok,2.6
3state2ap1acc_parity_3726311602123253147302_c,2,6,,t01,,1,2,0,ok,2.5
3state2ap1acc_parity_3728182805126039280373,2,5,,,,0,1,0,ok,2.2
3state2ap1acc_parity_3728182805126039280373_c,2,5,,,,0,1,0,ok,2.0
3state2ap1acc_parity_3729367819195859248343,2,12,,,,0,1,0,ok,6.4
3state2ap1acc_parity_3729367819195859248343_c,2,12,,,,0,1,0,ok,6.1
3state2ap1acc_parity_3733188407450532914402,2,5,,,,0,2,0,ok,2.2
3state2ap1acc_parity_3733188407450532914402_c,2,5,,,,0,2,0,ok,2.1
3state2ap1acc_parity_3900007240424791157635,2,7,,,,0,1,0,ok,3.2
3state2ap1acc_parity_3900007240424791157635_c,2,7,,,,0,1,0,ok,3.0
3state2ap1acc_parity_4061497132581367900256,2,7,,,,0,1,0,ok,3.2
3state2ap1acc_parity_4061497132581367900256_c,2,7,,,,0,1,0,ok,3.1
3state2ap1acc_parity_4066078927967644884849,2,7,,,,0,1,0,ok,3.1
3state2ap1acc_parity_4066078927967644884849_c,2,7,,,,0,1,0,ok,2.9
3state2ap1acc_parity_4591665144307965762064,2,9,,,,0,2,0,ok,4.4
3state2ap1acc_parity_4591665144307965762064_c,2,9,,,,0,2,0,ok,4.2
3state2ap2acc_parity_00002382211212622917890616193867070465190424,2,95,,,,0,1,0,ok,493.7
3state2ap2acc_parity_00002382211212622917890616193867070465190424_c,2,95,,,,0,1,0,ok,508.4
3state2ap2acc_parity_00061592233611000385176039360646585421125640,2,19,,,,0,1,0,ok,14.8
3state2ap2acc_parity_00061592233611000385176039360646585421125640_c,2,19,,,,0,1,0,ok,14.7
3state2ap2acc_parity_00068620282699304918426759165639761489838712,2,85,,,,0,1,0,ok,393.0
3state2ap2acc_parity_00068620282699304918426759165639761489838712_c,2,85,,,,0,1,0,ok,379.8
3state2ap2acc_parity_00080359837673130214296192818459805122347394,2,121,,,,0,1,0,ok,927.5
3state2ap2acc_parity_00080359837673130214296192818459805122347394_c,2,121,,,,0,1,0,ok,912.3
3state2ap2acc_parity_00145950078354678592542622442268670481382322,2,32,,,,0,1,0,ok,40.0
3state2ap2acc_parity_00145950078354678592542622442268670481382322_c,2,32,,,,0,1,0,ok,39.9
3state2ap2acc_parity_00191286249607445096525788483063687045589508,2,10,,,,0,1,0,ok,4.9
3state2ap2acc_parity_00191286249607445096525788483063687045589508_c,2,10,,,,0,1,0,ok,4.6
3state2ap2acc_parity_00198849162918110909471149794926418051981910,2,57,,,,0,1,0,ok,153.7
3state2ap2acc_parity_00198849162918110909471149794926418051981910_c,2,57,,,,0,1,0,ok,148.4
3state2ap2acc_parity_00235886993773694390966782803867390819255335,2,48,,,,0,1,0,ok,102.6
3state2ap2acc_parity_00235886993773694390966782803867390819255335_c,2,48,,,,0,1,0,ok,100.2
3state2ap2acc_parity_00262052358286421164992061873984712995955217,2,12,,,,0,1,0,ok,6.9
3state2ap2acc_parity_00262052358286421164992061873984712995955217_c,2,12,,,,0,1,0,ok,6.7
3state2ap2acc_parity_00360908970317846202065523035211166491340988,2,11,,,,0,1,0,ok,6.0
3state2ap2acc_parity_00360908970317846202065523035211166491340988_c,2,11,,,,0,1,0,ok,5.9
3state2ap2acc_parity_00366682626107192063980727331480156056339506,2,104,,,,0,1,0,ok,641.3
3state2ap2acc_parity_00366682626107192063980727331480156056339506_c,2,104,,,,0,1,0,ok,628.5
3state2ap2acc_parity_00442143975446621002174926794741649083380452,2,19,,,,0,1,0,ok,14.7
3state2ap2acc_parity_00442143975446621002174926794741649083380452_c,2,19,,,,0,1,0,ok,14.1
3state2ap2acc_parity_00476656477170063066913526343199120139459754,2,65,,,,0,1,0,ok,204.4
3state2ap2acc_parity_00476656477170063066913526343199120139459754_c,2,65,,,,0,1,0,ok,201.9
3state2ap2acc_parity_00562463549485585570550779078553317438690419,2,37,,,,0,1,0,ok,58.4
3state2ap2acc_parity_00562463549485585570550779078553317438690419_c,2,37,,,,0,1,0,ok,55.2
3state2ap2acc_parity_00840054722568851215010967259252962838584005,2,68,,,,0,1,0,ok,224.1
3state2ap2acc_parity_00840054722568851215010967259252962838584005_c,2,68,,,,0,1,0,ok,225.3
3state2ap2acc_parity_00885344389507851700367206010307003667391427,2,37,,,,0,1,0,ok,56.3
3state2ap2acc_parity_00885344389507851700367206010307003667391427_c,2,37,,,,0,1,0,ok,54.8
3state2ap2acc_parity_00928052725213029691375986223917460570013749,2,32,,,,0,1,0,ok,42.8
3state2ap2acc_parity_00928052725213029691375986223917460570013749_c,2,32,,,,0,1,0,ok,39.7
3state2ap2acc_parity_01174083101918747647905790431176409070175694,2,42,,,,0,1,0,ok,75.3
3state2ap2acc_parity_01174083101918747647905790431176409070175694_c,2,42,,,,0,1,0,ok,72.0
3state2ap2acc_parity_01399956150770801415396174150794894962825269,2,106,,,,0,1,0,ok,658.7
3state2ap2acc_parity_01399956150770801415396174150794894962825269_c,2,106,,,,0,1,0,ok,656.8
3state2ap2acc_parity_01404623818096500127096015050851437676016484,2,64,,,,0,1,0,ok,195.5
3state2ap2acc_parity_01404623818096500127096015050851437676016484_c,2,64,,,,0,1,0,ok,193.0
3state2ap2acc_parity_01407818782812616486848251275154798554567094,2,9,,,,0,1,0,ok,4.4
3state2ap2acc_parity_01407818782812616486848251275154798554567094_c,2,9,,,,0,1,0,ok,4.3
3state2ap2acc_parity_01484191026333966086520484186330087030276618,2,44,,,,0,1,0,ok,82.2
3state2ap2acc_parity_01484191026333966086520484186330087030276618_c,2,44,,,,0,1,0,ok,81.0
3state2ap2acc_parity_01547795618021375473617303844850997545774316,2,16,,,,0,1,0,ok,11.1
3state2ap2acc_parity_01547795618021375473617303844850997545774316_c,2,16,,,,0,1,0,ok,10.8
3state2ap2acc_parity_01574353071461662293527634042304113554171601,2,32,,,,0,1,0,ok,41.9
3state2ap2acc_parity_01574353071461662293527634042304113554171601_c,2,32,,,,0,1,0,ok,40.5
3state2ap2acc_parity_01671872368947369295779274718125672666768101,2,98,,,,0,1,0,ok,559.2
3state2ap2acc_parity_01671872368947369295779274718125672666768101_c,2,98,,,,0,1,0,ok,547.8
3state2ap2acc_parity_01720501768376648220522346237786278750158863,2,92,,,,0,1,0,ok,465.1
3state2ap2acc_parity_01720501768376648220522346237786278750158863_c,2,92,,,,0,1,0,ok,454.8
3state2ap2acc_parity_01773922274798188869005930872330621029189865,2,99,,,,0,1,0,ok,552.8
3state2ap2acc_parity_01773922274798188869005930872330621029189865_c,2,99,,,,0,1,0,ok,550.7
3state2ap2acc_parity_01780485004139890192805854219217070000489011,2,75,,,,0,1,0,ok,282.4
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,2,75,,,,0,1,0,ok,283.7
3state2ap2acc_parity_01882577360520724447432709876614656759138641,2,46,,,,0,1,0,ok,91.7
3state2ap2acc_parity_01882577360520724447432709876614656759138641_c,2,46,,,,0,1,0,ok,90.1
3state2ap2acc_parity_01933724646597576802547073427814971365070182,2,25,,,,0,1,0,ok,24.4
3state2ap2acc_parity_01933724646597576802547073427814971365070182_c,2,25,,,,0,1,0,ok,24.2
3state2ap2acc_parity_01985090630845204495123435068128232802931454,2,14,,,,0,2,0,ok,9.1
3state2ap2acc_parity_01985090630845204495123435068128232802931454_c,2,14,,,,0,2,0,ok,8.6
3state2ap2acc_parity_02152488367501696742089576515771877471097092,2,84,,,,0,1,0,ok,376.5
3state2ap2acc_parity_02152488367501696742089576515771877471097092_c,2,84,,,,0,1,0,ok,379.9
3state2ap2acc_parity_02225287432583565045627619612700794790776537,2,15,,,,0,1,0,ok,10.0
3state2ap2acc_parity_02225287432583565045627619612700794790776537_c,2,15,,,,0,1,0,ok,9.4
3state2ap2acc_parity_02284358745523128216082048260589868160193796,2,9,,,,0,1,0,ok,4.3
3state2ap2acc_parity_02284358745523128216082048260589868160193796_c,2,9,,,,0,1,0,ok,4.1
3state2ap2acc_parity_02402374494256087094923511219952545824759934,2,14,,,,0,1,0,ok,8.4
3state2ap2acc_parity_02402374494256087094923511219952545824759934_c,2,14,,,,0,1,0,ok,8.6
3state2ap2acc_parity_02791127200709611081342718726845015122588562,2,49,,,,0,1,0,ok,105.6
3state2ap2acc_parity_02791127200709611081342718726845015122588562_c,2,49,,,,0,1,0,ok,103.7
3state2ap2acc_parity_02844773514188460058363693888483641643998079,2,25,,,,0,1,0,ok,24.1
3state2ap2acc_parity_02844773514188460058363693888483641643998079_c,2,25,,,,0,1,0,ok,23.9
3state2ap2acc_parity_02868685970756006308941870593581256658739369,2,19,,,,0,1,0,ok,14.5
3state2ap2acc_parity_02868685970756006308941870593581256658739369_c,2,19,,,,0,1,0,ok,14.0
3state2ap2acc_parity_02962600147653635554458786091040961270417802,2,65,,,,0,1,0,ok,205.3
3state2ap2acc_parity_02962600147653635554458786091040961270417802_c,2,65,,,,0,1,0,ok,200.5
3state2ap2acc_parity_02985808450881568752670986476789887353237218,2,27,,,,0,1,0,ok,29.0
3state2ap2acc_parity_02985808450881568752670986476789887353237218_c,2,27,,,,0,1,0,ok,28.0
3state2ap2acc_parity_03157052310097838945731323106838689975135344,2,60,,,,0,1,0,ok,168.7
3state2ap2acc_parity_03157052310097838945731323106838689975135344_c,2,60,,,,0,1,0,ok,165.2
3state2ap2acc_parity_03171157975071936807227832059953285556145388,2,50,,,,0,1,0,ok,112.8
3state2ap2acc_parity_03171157975071936807227832059953285556145388_c,2,50,,,,0,1,0,ok,108.0
3state2ap2acc_parity_03343226766469119519615144324602305100516203,2,21,,,,0,1,0,ok,17.4
3state2ap2acc_parity_03343226766469119519615144324602305100516203_c,2,21,,,,0,1,0,ok,17.3
3state2ap2acc_parity_03372369475641326692030546781255152378660583,2,17,,,,0,2,0,ok,12.3
3state2ap2acc_parity_03372369475641326692030546781255152378660583_c,2,17,,,,0,2,0,ok,12.0
