case_id,config_id,seed,ap_count,ref_classes,learned_classes,n_member_total,n_member_fill,n_member_harvest,n_member_saturation,n_member_pcache,n_equiv,n_splits,n_columns_lin,n_columns_om,n_saturation_checks,n_saturation_escalations,n_classes_initial,stall_class,n_guard_firings,guard_fired_final,cex_policy,max_cex_stem,max_cex_loop,max_query_word_len,eq_certification,export_associative,fixpoint_congruent,wall_seconds,verdict,detail
3state1ap0acc_012682,default,0,1,20,20,170,145,4,0,21,2,18,4,3,8,5,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
3state1ap0acc_012682_c,default,0,1,20,20,170,145,4,0,21,2,18,4,3,8,5,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
3state1ap0acc_012712,default,0,1,27,27,309,269,1,2,37,1,25,2,8,11,9,2,,-1,-1,minimal,0,0,11,exact,true,true,0.008,SOUND,
3state1ap0acc_012712_c,default,0,1,27,27,309,269,1,2,37,1,25,2,8,11,9,2,,-1,-1,minimal,0,0,11,exact,true,true,0.008,SOUND,
3state1ap0acc_012714,default,0,1,25,25,391,352,1,3,35,1,23,6,8,15,12,2,,-1,-1,minimal,0,0,11,exact,true,true,0.009,SOUND,
3state1ap0acc_012714_c,default,0,1,25,25,391,352,1,3,35,1,23,6,8,15,12,2,,-1,-1,minimal,0,0,11,exact,true,true,0.009,SOUND,
3state1ap0acc_012744,default,0,1,8,8,42,34,1,1,6,1,6,2,2,5,3,2,,-1,-1,minimal,0,0,5,exact,true,true,0.001,SOUND,
3state1ap0acc_012744_c,default,0,1,8,8,42,34,1,1,6,1,6,2,2,5,3,2,,-1,-1,minimal,0,0,5,exact,true,true,0.001,SOUND,
3state1ap0acc_013316,default,0,1,14,14,135,124,4,3,4,2,12,6,3,10,7,2,,-1,-1,minimal,0,3,9,exact,true,true,0.003,SOUND,
3state1ap0acc_013316_c,default,0,1,14,14,135,124,4,3,4,2,12,6,3,10,7,2,,-1,-1,minimal,0,3,9,exact,true,true,0.003,SOUND,
3state1ap0acc_013317,default,0,1,16,16,135,118,4,1,12,2,14,5,5,11,7,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
3state1ap0acc_013317_c,default,0,1,16,16,135,118,4,1,12,2,14,5,5,11,7,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
3state1ap0acc_013318,default,0,1,14,14,95,78,2,1,14,2,12,0,6,7,5,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap0acc_013318_c,default,0,1,14,14,95,78,2,1,14,2,12,0,6,7,5,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap0acc_013320,default,0,1,14,14,93,86,3,4,0,2,12,9,0,10,7,2,,-1,-1,minimal,0,3,8,exact,true,true,0.003,SOUND,
3state1ap0acc_013320_c,default,0,1,14,14,93,86,3,4,0,2,12,9,0,10,7,2,,-1,-1,minimal,0,3,8,exact,true,true,0.003,SOUND,
3state1ap0acc_013321,default,0,1,25,25,344,308,5,7,24,2,23,4,8,13,9,2,,-1,-1,minimal,0,3,14,exact,true,true,0.008,SOUND,
3state1ap0acc_013321_c,default,0,1,25,25,344,308,5,7,24,2,23,4,8,13,9,2,,-1,-1,minimal,0,3,14,exact,true,true,0.008,SOUND,
3state1ap0acc_013322,default,0,1,20,20,199,176,4,1,18,2,18,3,5,9,6,2,,-1,-1,minimal,0,3,9,exact,true,true,0.004,SOUND,
3state1ap0acc_013322_c,default,0,1,20,20,199,176,4,1,18,2,18,3,5,9,6,2,,-1,-1,minimal,0,3,9,exact,true,true,0.005,SOUND,
3state1ap0acc_013324,default,0,1,23,23,199,175,4,4,16,2,21,6,2,9,6,2,,-1,-1,minimal,0,3,11,exact,true,true,0.005,SOUND,
3state1ap0acc_013324_c,default,0,1,23,23,199,175,4,4,16,2,21,6,2,9,6,2,,-1,-1,minimal,0,3,11,exact,true,true,0.005,SOUND,
3state1ap0acc_013325,default,0,1,62,62,859,704,3,8,144,2,60,0,14,15,12,2,,-1,-1,minimal,0,3,14,exact,true,true,0.040,SOUND,
3state1ap0acc_013325_c,default,0,1,62,62,859,704,3,8,144,2,60,0,14,15,12,2,,-1,-1,minimal,0,3,14,exact,true,true,0.039,SOUND,
3state1ap0acc_013326,default,0,1,50,50,867,759,4,6,98,2,48,2,16,19,16,2,,-1,-1,minimal,0,2,14,exact,true,true,0.031,SOUND,
3state1ap0acc_013326_c,default,0,1,50,50,867,759,4,6,98,2,48,2,16,19,16,2,,-1,-1,minimal,0,2,14,exact,true,true,0.032,SOUND,
3state1ap0acc_013336,default,0,1,19,19,174,149,4,1,20,2,17,2,6,9,6,2,,-1,-1,minimal,0,3,9,exact,true,true,0.004,SOUND,
3state1ap0acc_013336_c,default,0,1,19,19,174,149,4,1,20,2,17,2,6,9,6,2,,-1,-1,minimal,0,3,9,exact,true,true,0.004,SOUND,
3state1ap0acc_013337,default,0,1,28,28,387,332,4,5,46,2,26,4,7,12,9,2,,-1,-1,minimal,0,3,12,exact,true,true,0.009,SOUND,
3state1ap0acc_013337_c,default,0,1,28,28,387,332,4,5,46,2,26,4,7,12,9,2,,-1,-1,minimal,0,3,12,exact,true,true,0.011,SOUND,
3state1ap0acc_013348,default,0,1,32,32,365,318,3,3,41,2,30,3,8,12,9,2,,-1,-1,minimal,0,2,11,exact,true,true,0.013,SOUND,
3state1ap0acc_013348_c,default,0,1,32,32,365,318,3,3,41,2,30,3,8,12,9,2,,-1,-1,minimal,0,2,11,exact,true,true,0.010,SOUND,
3state1ap0acc_013350,default,0,1,50,50,638,515,3,7,113,2,48,12,0,13,11,2,,-1,-1,minimal,0,2,18,exact,true,true,0.022,SOUND,
3state1ap0acc_013350_c,default,0,1,50,50,638,515,3,7,113,2,48,12,0,13,11,2,,-1,-1,minimal,0,2,18,exact,true,true,0.022,SOUND,
3state1ap0acc_013352,default,0,1,19,19,210,192,2,4,12,1,17,7,3,11,8,2,,-1,-1,minimal,0,0,9,exact,true,true,0.004,SOUND,
3state1ap0acc_013352_c,default,0,1,19,19,210,192,2,4,12,1,17,7,3,11,8,2,,-1,-1,minimal,0,0,9,exact,true,true,0.005,SOUND,
3state1ap0acc_013354,default,0,1,16,16,137,115,1,2,19,1,14,2,6,9,6,2,,-1,-1,minimal,0,0,7,exact,true,true,0.003,SOUND,
3state1ap0acc_013354_c,default,0,1,16,16,137,115,1,2,19,1,14,2,6,9,6,2,,-1,-1,minimal,0,0,7,exact,true,true,0.003,SOUND,
3state1ap0acc_013356,default,0,1,25,25,269,220,3,4,42,2,23,1,7,9,6,2,,-1,-1,minimal,0,2,11,exact,true,true,0.007,SOUND,
3state1ap0acc_013356_c,default,0,1,25,25,269,220,3,4,42,2,23,1,7,9,6,2,,-1,-1,minimal,0,2,11,exact,true,true,0.007,SOUND,
3state1ap0acc_013358,default,0,1,19,19,208,141,3,5,59,2,17,9,0,10,8,2,,-1,-1,minimal,0,2,10,exact,true,true,0.004,SOUND,
3state1ap0acc_013358_c,default,0,1,19,19,208,141,3,5,59,2,17,9,0,10,8,2,,-1,-1,minimal,0,2,10,exact,true,true,0.004,SOUND,
3state1ap0acc_013380,default,0,1,36,36,354,309,5,4,36,2,34,6,6,13,9,2,,-1,-1,minimal,0,3,13,exact,true,true,0.017,SOUND,
3state1ap0acc_013380_c,default,0,1,36,36,354,309,5,4,36,2,34,6,6,13,9,2,,-1,-1,minimal,0,3,13,exact,true,true,0.014,SOUND,
3state1ap0acc_013384,default,0,1,21,21,166,138,3,3,22,2,19,9,0,10,8,2,,-1,-1,minimal,0,2,9,exact,true,true,0.004,SOUND,
3state1ap0acc_013384_c,default,0,1,21,21,166,138,3,3,22,2,19,9,0,10,8,2,,-1,-1,minimal,0,2,9,exact,true,true,0.004,SOUND,
3state1ap0acc_013385,default,0,1,27,27,290,250,4,5,31,2,25,8,4,13,10,2,,-1,-1,minimal,0,3,9,exact,true,true,0.008,SOUND,
3state1ap0acc_013385_c,default,0,1,27,27,290,250,4,5,31,2,25,8,4,13,10,2,,-1,-1,minimal,0,3,9,exact,true,true,0.008,SOUND,
3state1ap0acc_013388,default,0,1,54,54,903,757,2,7,137,1,52,9,9,19,17,2,,-1,-1,minimal,0,0,13,exact,true,true,0.034,SOUND,
3state1ap0acc_013388_c,default,0,1,54,54,903,757,2,7,137,1,52,9,9,19,17,2,,-1,-1,minimal,0,0,13,exact,true,true,0.034,SOUND,
3state1ap0acc_013389,default,0,1,37,37,587,511,4,7,65,2,35,3,12,16,13,2,,-1,-1,minimal,0,3,13,exact,true,true,0.017,SOUND,
3state1ap0acc_013389_c,default,0,1,37,37,587,511,4,7,65,2,35,3,12,16,13,2,,-1,-1,minimal,0,3,13,exact,true,true,0.017,SOUND,
3state1ap0acc_013400,default,0,1,37,37,520,435,4,8,73,2,35,8,5,14,11,2,,-1,-1,minimal,0,3,10,exact,true,true,0.015,SOUND,
3state1ap0acc_013400_c,default,0,1,37,37,520,435,4,8,73,2,35,8,5,14,11,2,,-1,-1,minimal,0,3,10,exact,true,true,0.015,SOUND,
3state1ap0acc_013401,default,0,1,17,17,144,118,4,2,20,2,15,4,3,8,5,2,,-1,-1,minimal,0,3,7,exact,true,true,0.004,SOUND,
3state1ap0acc_013401_c,default,0,1,17,17,144,118,4,2,20,2,15,4,3,8,5,2,,-1,-1,minimal,0,3,7,exact,true,true,0.003,SOUND,
3state1ap0acc_013412,default,0,1,97,97,1341,1004,3,5,329,2,95,11,0,12,10,2,,-1,-1,minimal,0,2,16,exact,true,true,0.098,SOUND,
3state1ap0acc_013412_c,default,0,1,97,97,1341,1004,3,5,329,2,95,11,0,12,10,2,,-1,-1,minimal,0,2,16,exact,true,true,0.099,SOUND,
3state1ap0acc_013420,default,0,1,47,47,608,470,3,4,131,2,45,12,0,13,11,2,,-1,-1,minimal,0,2,13,exact,true,true,0.020,SOUND,
3state1ap0acc_013420_c,default,0,1,47,47,608,470,3,4,131,2,45,12,0,13,11,2,,-1,-1,minimal,0,2,13,exact,true,true,0.020,SOUND,
3state1ap0acc_013444,default,0,1,14,14,73,61,1,0,11,1,12,2,2,5,3,2,,-1,-1,minimal,0,0,7,exact,true,true,0.002,SOUND,
3state1ap0acc_013444_c,default,0,1,14,14,73,61,1,0,11,1,12,2,2,5,3,2,,-1,-1,minimal,0,0,7,exact,true,true,0.002,SOUND,
3state1ap0acc_013448,default,0,1,19,19,175,158,4,1,12,2,17,6,3,10,6,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
3state1ap0acc_013448_c,default,0,1,19,19,175,158,4,1,12,2,17,6,3,10,6,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
3state1ap0acc_013576,default,0,1,20,20,167,147,3,2,15,2,18,9,0,10,8,2,,-1,-1,minimal,0,3,10,exact,true,true,0.004,SOUND,
3state1ap0acc_013576_c,default,0,1,20,20,167,147,3,2,15,2,18,9,0,10,8,2,,-1,-1,minimal,0,3,10,exact,true,true,0.004,SOUND,
3state1ap0acc_013577,default,0,1,51,51,678,565,5,4,104,2,49,9,3,13,9,2,,-1,-1,minimal,0,3,13,exact,true,true,0.025,SOUND,
3state1ap0acc_013577_c,default,0,1,51,51,678,565,5,4,104,2,49,9,3,13,9,2,,-1,-1,minimal,0,3,13,exact,true,true,0.024,SOUND,
3state1ap0acc_013578,default,0,1,25,25,388,345,5,7,31,2,23,2,11,14,11,2,,-1,-1,minimal,0,3,11,exact,true,true,0.009,SOUND,
3state1ap0acc_013578_c,default,0,1,25,25,388,345,5,7,31,2,23,2,11,14,11,2,,-1,-1,minimal,0,3,11,exact,true,true,0.009,SOUND,
3state1ap0acc_013580,default,0,1,53,53,996,859,4,9,124,2,51,6,10,17,14,2,,-1,-1,minimal,0,3,14,exact,true,true,0.032,SOUND,
3state1ap0acc_013580_c,default,0,1,53,53,996,859,4,9,124,2,51,6,10,17,14,2,,-1,-1,minimal,0,3,14,exact,true,true,0.032,SOUND,
3state1ap0acc_013581,default,0,1,45,45,944,833,3,12,96,2,43,4,13,18,15,2,,-1,-1,minimal,0,3,13,exact,true,true,0.028,SOUND,
3state1ap0acc_013581_c,default,0,1,45,45,944,833,3,12,96,2,43,4,13,18,15,2,,-1,-1,minimal,0,3,13,exact,true,true,0.028,SOUND,
3state1ap0acc_013582,default,0,1,51,51,1233,1077,2,10,144,2,49,3,15,19,17,2,,-1,-1,minimal,0,2,18,exact,true,true,0.036,SOUND,
3state1ap0acc_013582_c,default,0,1,51,51,1233,1077,2,10,144,2,49,3,15,19,17,2,,-1,-1,minimal,0,2,18,exact,true,true,0.036,SOUND,
3state1ap0acc_013592,default,0,1,65,65,1537,1369,4,9,155,2,63,4,16,21,18,2,,-1,-1,minimal,0,3,16,exact,true,true,0.054,SOUND,
3state1ap0acc_013592_c,default,0,1,65,65,1537,1369,4,9,155,2,63,4,16,21,18,2,,-1,-1,minimal,0,3,16,exact,true,true,0.055,SOUND,
3state1ap0acc_013604,default,0,1,97,97,1880,1600,3,12,265,2,95,5,10,16,13,2,,-1,-1,minimal,0,2,18,exact,true,true,0.113,SOUND,
3state1ap0acc_013604_c,default,0,1,97,97,1880,1600,3,12,265,2,95,5,10,16,13,2,,-1,-1,minimal,0,2,18,exact,true,true,0.115,SOUND,
3state1ap0acc_013606,default,0,1,55,55,594,419,3,2,170,2,53,13,0,14,12,2,,-1,-1,minimal,0,2,14,exact,true,true,0.029,SOUND,
3state1ap0acc_013606_c,default,0,1,55,55,594,419,3,2,170,2,53,13,0,14,12,2,,-1,-1,minimal,0,2,14,exact,true,true,0.029,SOUND,
3state1ap0acc_013612,default,0,1,32,32,450,358,3,4,85,2,30,3,8,12,9,2,,-1,-1,minimal,0,2,11,exact,true,true,0.011,SOUND,
3state1ap0acc_013612_c,default,0,1,32,32,450,358,3,4,85,2,30,3,8,12,9,2,,-1,-1,minimal,0,2,11,exact,true,true,0.011,SOUND,
3state1ap0acc_013614,default,0,1,22,22,212,139,3,5,65,2,20,11,0,12,10,2,,-1,-1,minimal,0,2,9,exact,true,true,0.006,SOUND,
3state1ap0acc_013614_c,default,0,1,22,22,212,139,3,5,65,2,20,11,0,12,10,2,,-1,-1,minimal,0,2,9,exact,true,true,0.006,SOUND,
3state1ap0acc_013640,default,0,1,17,17,147,113,4,1,29,2,15,4,3,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.004,SOUND,
3state1ap0acc_013640_c,default,0,1,17,17,147,113,4,1,29,2,15,4,3,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.004,SOUND,
3state1ap0acc_013641,default,0,1,22,22,226,186,4,6,30,2,20,3,6,10,7,2,,-1,-1,minimal,0,3,11,exact,true,true,0.006,SOUND,
3state1ap0acc_013641_c,default,0,1,22,22,226,186,4,6,30,2,20,3,6,10,7,2,,-1,-1,minimal,0,3,11,exact,true,true,0.006,SOUND,
3state1ap0acc_013644,default,0,1,28,28,314,235,2,8,69,1,26,4,5,10,8,2,,-1,-1,minimal,0,0,8,exact,true,true,0.008,SOUND,
3state1ap0acc_013644_c,default,0,1,28,28,314,235,2,8,69,1,26,4,5,10,8,2,,-1,-1,minimal,0,0,8,exact,true,true,0.008,SOUND,
3state1ap0acc_013645,default,0,1,27,27,316,257,4,7,48,2,25,6,5,12,9,2,,-1,-1,minimal,0,3,9,exact,true,true,0.008,SOUND,
3state1ap0acc_013645_c,default,0,1,27,27,316,257,4,7,48,2,25,6,5,12,9,2,,-1,-1,minimal,0,3,9,exact,true,true,0.008,SOUND,
3state1ap0acc_013668,default,0,1,57,57,668,474,3,4,187,2,55,11,0,12,10,2,,-1,-1,minimal,0,2,14,exact,true,true,0.031,SOUND,
3state1ap0acc_013668_c,default,0,1,57,57,668,474,3,4,187,2,55,11,0,12,10,2,,-1,-1,minimal,0,2,14,exact,true,true,0.031,SOUND,
3state1ap0acc_013676,default,0,1,17,17,142,83,3,0,56,2,15,6,0,7,5,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap0acc_013676_c,default,0,1,17,17,142,83,3,0,56,2,15,6,0,7,5,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
3state1ap0acc_013704,default,0,1,27,27,310,264,4,6,36,2,25,5,4,10,7,2,,-1,-1,minimal,0,3,10,exact,true,true,0.007,SOUND,
3state1ap0acc_013704_c,default,0,1,27,27,310,264,4,6,36,2,25,5,4,10,7,2,,-1,-1,minimal,0,3,10,exact,true,true,0.007,SOUND,
3state1ap0acc_013828,default,0,1,32,32,241,205,1,1,34,1,30,5,3,9,6,2,,-1,-1,minimal,0,0,10,exact,true,true,0.008,SOUND,
3state1ap0acc_013828_c,default,0,1,32,32,241,205,1,1,34,1,30,5,3,9,6,2,,-1,-1,minimal,0,0,10,exact,true,true,0.008,SOUND,
3state1ap0acc_013829,default,0,1,77,77,1463,1243,1,12,207,1,75,3,14,18,15,2,,-1,-1,minimal,0,0,18,exact,true,true,0.071,SOUND,
3state1ap0acc_013829_c,default,0,1,77,77,1463,1243,1,12,207,1,75,3,14,18,15,2,,-1,-1,minimal,0,0,18,exact,true,true,0.071,SOUND,
3state1ap0acc_013844,default,0,1,65,65,1279,1112,1,9,157,1,63,11,7,19,16,2,,-1,-1,minimal,0,0,13,exact,true,true,0.050,SOUND,
3state1ap0acc_013844_c,default,0,1,65,65,1279,1112,1,9,157,1,63,11,7,19,16,2,,-1,-1,minimal,0,0,13,exact,true,true,0.049,SOUND,
3state1ap0acc_013845,default,0,1,44,44,629,513,1,4,111,1,42,4,7,12,9,2,,-1,-1,minimal,0,0,16,exact,true,true,0.021,SOUND,
3state1ap0acc_013845_c,default,0,1,44,44,629,513,1,4,111,1,42,4,7,12,9,2,,-1,-1,minimal,0,0,16,exact,true,true,0.020,SOUND,
3state1ap0acc_013864,default,0,1,65,65,1136,963,2,4,167,1,63,4,11,16,14,2,,-1,-1,minimal,0,0,13,exact,true,true,0.047,SOUND,
3state1ap0acc_013864_c,default,0,1,65,65,1136,963,2,4,167,1,63,4,11,16,14,2,,-1,-1,minimal,0,0,13,exact,true,true,0.046,SOUND,
3state1ap0acc_013892,default,0,1,93,93,2063,1810,1,12,240,1,91,9,12,22,19,2,,-1,-1,minimal,0,0,21,exact,true,true,0.113,SOUND,
3state1ap0acc_013892_c,default,0,1,93,93,2063,1810,1,12,240,1,91,9,12,22,19,2,,-1,-1,minimal,0,0,21,exact,true,true,0.112,SOUND,
3state1ap0acc_013893,default,0,1,61,61,1060,902,1,13,144,1,59,2,14,17,14,2,,-1,-1,minimal,0,0,17,exact,true,true,0.041,SOUND,
3state1ap0acc_013893_c,default,0,1,61,61,1060,902,1,13,144,1,59,2,14,17,14,2,,-1,-1,minimal,0,0,17,exact,true,true,0.041,SOUND,
3state1ap0acc_013908,default,0,1,57,57,1077,938,1,7,131,1,55,10,9,20,17,2,,-1,-1,minimal,0,0,15,exact,true,true,0.038,SOUND,
3state1ap0acc_013908_c,default,0,1,57,57,1077,938,1,7,131,1,55,10,9,20,17,2,,-1,-1,minimal,0,0,15,exact,true,true,0.037,SOUND,
3state1ap0acc_013909,default,0,1,37,37,686,606,4,6,70,1,35,7,10,18,14,2,,-1,-1,minimal,0,0,13,exact,true,true,0.019,SOUND,
3state1ap0acc_013909_c,default,0,1,37,37,686,606,4,6,70,1,35,7,10,18,14,2,,-1,-1,minimal,0,0,13,exact,true,true,0.019,SOUND,
3state1ap0acc_013956,default,0,1,50,50,863,761,1,10,91,1,48,4,12,17,14,2,,-1,-1,minimal,0,0,14,exact,true,true,0.029,SOUND,
3state1ap0acc_013956_c,default,0,1,50,50,863,761,1,10,91,1,48,4,12,17,14,2,,-1,-1,minimal,0,0,14,exact,true,true,0.028,SOUND,
3state1ap0acc_013972,default,0,1,39,39,694,611,4,8,71,2,37,3,11,15,11,2,,-1,-1,minimal,0,4,13,exact,true,true,0.018,SOUND,
3state1ap0acc_013972_c,default,0,1,39,39,694,611,4,8,71,2,37,3,11,15,11,2,,-1,-1,minimal,0,4,13,exact,true,true,0.018,SOUND,
3state1ap0acc_013992,default,0,1,63,63,1040,903,2,4,131,1,61,4,12,17,15,2,,-1,-1,minimal,0,0,14,exact,true,true,0.044,SOUND,
3state1ap0acc_013992_c,default,0,1,63,63,1040,903,2,4,131,1,61,4,12,17,15,2,,-1,-1,minimal,0,0,14,exact,true,true,0.044,SOUND,
3state1ap0acc_014020,default,0,1,20,20,235,195,4,2,34,2,18,10,2,13,9,2,,-1,-1,minimal,0,4,10,exact,true,true,0.006,SOUND,
3state1ap0acc_014020_c,default,0,1,20,20,235,195,4,2,34,2,18,10,2,13,9,2,,-1,-1,minimal,0,4,10,exact,true,true,0.006,SOUND,
3state1ap0acc_015364,default,0,1,23,23,238,197,7,3,31,2,21,0,9,10,7,2,,-1,-1,minimal,0,3,9,exact,true,true,0.006,SOUND,
3state1ap0acc_015364_c,default,0,1,23,23,238,197,7,3,31,2,21,0,9,10,7,2,,-1,-1,minimal,0,3,9,exact,true,true,0.006,SOUND,
3state1ap0acc_015365,default,0,1,38,38,656,573,4,10,69,2,36,0,14,15,12,2,,-1,-1,minimal,0,3,13,exact,true,true,0.017,SOUND,
3state1ap0acc_015365_c,default,0,1,38,38,656,573,4,10,69,2,36,0,14,15,12,2,,-1,-1,minimal,0,3,13,exact,true,true,0.016,SOUND,
3state1ap0acc_015380,default,0,1,36,36,587,509,1,4,73,1,34,5,11,17,14,2,,-1,-1,minimal,0,0,13,exact,true,true,0.016,SOUND,
3state1ap0acc_015380_c,default,0,1,36,36,587,509,1,4,73,1,34,5,11,17,14,2,,-1,-1,minimal,0,0,13,exact,true,true,0.016,SOUND,
3state1ap0acc_015428,default,0,1,121,121,3044,2756,4,13,271,2,119,0,25,26,23,2,,-1,-1,minimal,0,3,22,exact,true,true,0.229,SOUND,
3state1ap0acc_015428_c,default,0,1,121,121,3044,2756,4,13,271,2,119,0,25,26,23,2,,-1,-1,minimal,0,3,22,exact,true,true,0.229,SOUND,
3state1ap0acc_015432,default,0,1,50,50,756,653,1,7,95,1,48,10,7,18,15,2,,-1,-1,minimal,0,0,13,exact,true,true,0.027,SOUND,
3state1ap0acc_015432_c,default,0,1,50,50,756,653,1,7,95,1,48,10,7,18,15,2,,-1,-1,minimal,0,0,13,exact,true,true,0.027,SOUND,
3state1ap0acc_015624,default,0,1,25,25,245,210,1,1,33,1,23,4,5,10,7,2,,-1,-1,minimal,0,0,10,exact,true,true,0.007,SOUND,
3state1ap0acc_015624_c,default,0,1,25,25,245,210,1,1,33,1,23,4,5,10,7,2,,-1,-1,minimal,0,0,10,exact,true,true,0.007,SOUND,
3state1ap0acc_015626,default,0,1,36,36,573,490,5,5,73,2,34,14,1,16,11,2,,-1,-1,minimal,0,5,14,exact,true,true,0.016,SOUND,
3state1ap0acc_015626_c,default,0,1,36,36,573,490,5,5,73,2,34,14,1,16,11,2,,-1,-1,minimal,0,5,14,exact,true,true,0.017,SOUND,
3state1ap0acc_015688,default,0,1,19,19,209,155,1,4,49,1,17,4,5,10,7,2,,-1,-1,minimal,0,0,9,exact,true,true,0.005,SOUND,
3state1ap0acc_015688_c,default,0,1,19,19,209,155,1,4,49,1,17,4,5,10,7,2,,-1,-1,minimal,0,0,9,exact,true,true,0.005,SOUND,
3state1ap0acc_015752,default,0,1,68,68,1007,863,4,3,137,2,66,13,2,16,12,2,,-1,-1,minimal,0,4,17,exact,true,true,0.049,SOUND,
3state1ap0acc_015752_c,default,0,1,68,68,1007,863,4,3,137,2,66,13,2,16,12,2,,-1,-1,minimal,0,4,17,exact,true,true,0.049,SOUND,
3state1ap0acc_020550,default,0,1,10,10,63,50,3,2,8,2,8,2,3,6,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
3state1ap0acc_020550_c,default,0,1,10,10,63,50,3,2,8,2,8,2,3,6,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
3state1ap0acc_020552,default,0,1,9,9,56,51,2,1,2,2,7,2,4,7,5,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
3state1ap0acc_020552_c,default,0,1,9,9,56,51,2,1,2,2,7,2,4,7,5,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
3state1ap0acc_020556,default,0,1,10,10,65,56,2,1,6,2,8,3,3,7,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
3state1ap0acc_020556_c,default,0,1,10,10,65,56,2,1,6,2,8,3,3,7,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
3state1ap0acc_020568,default,0,1,20,20,217,196,2,2,17,2,18,3,7,11,8,2,,-1,-1,minimal,0,2,11,exact,true,true,0.005,SOUND,
3state1ap0acc_020568_c,default,0,1,20,20,217,196,2,2,17,2,18,3,7,11,8,2,,-1,-1,minimal,0,2,11,exact,true,true,0.005,SOUND,
3state1ap0acc_020617,default,0,1,14,14,101,85,3,2,11,2,12,2,4,7,4,2,,-1,-1,minimal,0,2,7,exact,true,true,0.003,SOUND,
3state1ap0acc_020617_c,default,0,1,14,14,101,85,3,2,11,2,12,2,4,7,4,2,,-1,-1,minimal,0,2,7,exact,true,true,0.003,SOUND,
3state1ap0acc_020620,default,0,1,14,14,85,73,3,0,9,2,12,4,2,7,4,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
3state1ap0acc_020620_c,default,0,1,14,14,85,73,3,0,9,2,12,4,2,7,4,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
3state1ap0acc_020633,default,0,1,30,30,323,282,3,5,33,2,28,4,6,11,8,2,,-1,-1,minimal,0,2,10,exact,true,true,0.009,SOUND,
3state1ap0acc_020633_c,default,0,1,30,30,323,282,3,5,33,2,28,4,6,11,8,2,,-1,-1,minimal,0,2,10,exact,true,true,0.009,SOUND,
3state1ap0acc_020636,default,0,1,26,26,251,206,4,3,38,2,24,3,5,9,6,2,,-1,-1,minimal,0,3,10,exact,true,true,0.006,SOUND,
3state1ap0acc_020636_c,default,0,1,26,26,251,206,4,3,38,2,24,3,5,9,6,2,,-1,-1,minimal,0,3,10,exact,true,true,0.006,SOUND,
3state1ap0acc_020644,default,0,1,32,32,492,445,3,6,38,2,30,9,6,16,13,2,,-1,-1,minimal,0,2,11,exact,true,true,0.012,SOUND,
3state1ap0acc_020644_c,default,0,1,32,32,492,445,3,6,38,2,30,9,6,16,13,2,,-1,-1,minimal,0,2,11,exact,true,true,0.012,SOUND,
3state1ap0acc_020652,default,0,1,38,38,839,739,3,8,89,2,36,8,8,17,14,2,,-1,-1,minimal,0,2,18,exact,true,true,0.019,SOUND,
3state1ap0acc_020652_c,default,0,1,38,38,839,739,3,8,89,2,36,8,8,17,14,2,,-1,-1,minimal,0,2,18,exact,true,true,0.019,SOUND,
3state1ap0acc_020696,default,0,1,97,97,1706,1405,4,6,291,2,95,17,0,18,15,2,,-1,-1,minimal,0,3,15,exact,true,true,0.111,SOUND,
3state1ap0acc_020696_c,default,0,1,97,97,1706,1405,4,6,291,2,95,17,0,18,15,2,,-1,-1,minimal,0,3,15,exact,true,true,0.109,SOUND,
3state1ap0acc_020712,default,0,1,23,23,243,205,3,2,33,2,21,4,5,10,7,2,,-1,-1,minimal,0,2,8,exact,true,true,0.005,SOUND,
3state1ap0acc_020712_c,default,0,1,23,23,243,205,3,2,33,2,21,4,5,10,7,2,,-1,-1,minimal,0,2,8,exact,true,true,0.006,SOUND,
3state1ap0acc_020728,default,0,1,40,40,602,496,5,6,95,2,38,15,0,16,13,2,,-1,-1,minimal,0,6,13,exact,true,true,0.017,SOUND,
