input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
2state1ap1acc_50793.hoa,LTL,acc,1.113,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50793.hoa
2state1ap1acc_50817.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50817.hoa
2state1ap1acc_50825.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50825.hoa
2state1ap1acc_50832.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50832.hoa
2state1ap1acc_50833.hoa,LTL,acc,1.134,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50833.hoa
2state1ap1acc_50834.hoa,LTL,acc,1.165,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50834.hoa
2state1ap1acc_50836.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50836.hoa
2state1ap1acc_50840.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50840.hoa
2state1ap1acc_50841.hoa,LTL,acc,1.178,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50841.hoa
2state1ap1acc_50844.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50844.hoa
2state1ap1acc_50881.hoa,LTL,acc,1.119,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50881.hoa
2state1ap1acc_50889.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_50889.hoa
2state1ap1acc_52289.hoa,NOT_LTL,,1.114,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_52289.hoa
2state1ap1acc_52290.hoa,TIMEOUT,,15.008,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_52290.hoa
2state1ap1acc_52321.hoa,LTL,acc,1.188,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_52321.hoa
2state1ap1acc_52417.hoa,TIMEOUT,,15.790,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_52417.hoa
