input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
1state3ap1acc_00352.hoa,LTL,daisy+inv,0.081,G(((!a & !b & !c) | (!a & b & c) | (a & !b & c)) & F(a | b)),14,2,24,1.7,5caf39eaaab3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00352.hoa
1state3ap1acc_00353.hoa,LTL,daisy+inv,0.078,G((!a & !b & !c) | (!a & b & c) | (a & !b & c)),11,1,19,1.7,aa4669d5553b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00353.hoa
1state3ap1acc_00354.hoa,LTL,daisy+inv,0.081,G(((!a & b & c) | (a & !b) | (!b & !c)) & F(a | b)),14,2,21,1.5,115f67e068ff,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00354.hoa
1state3ap1acc_00355.hoa,LTL,daisy+inv,0.077,G((!a & b & c) | (a & !b) | (!b & !c)),11,1,16,1.5,5ed25f7b0535,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00355.hoa
1state3ap1acc_00356.hoa,LTL,daisy+inv,0.085,G(((!a & b) | (!a & !c) | (a & !b & c)) & F(a | b)),14,2,21,1.5,7507d61449a3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00356.hoa
1state3ap1acc_00358.hoa,LTL,daisy+inv,0.081,G(((!a & b) | (a & !b) | (!a & !c)) & F(a | b)),14,2,20,1.4,2ef63b05a66f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00358.hoa
1state3ap1acc_00359.hoa,LTL,daisy+inv,0.073,G((!a & b) | (a & !b) | (!a & !c)),11,1,15,1.4,3472bd01ba95,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00359.hoa
1state3ap1acc_00360.hoa,LTL,daisy+inv,0.082,G(((!a & !b & !c) | (!a & b & c) | (a & !b & c) | (a & b & !c)) & F(a | b)),15,2,29,1.9,b14f0cec06fb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00360.hoa
1state3ap1acc_00361.hoa,LTL,daisy+inv,0.080,G((!a & !b & !c) | (!a & b & c) | (a & !b & c) | (a & b & !c)),12,1,24,2.0,1c6e2dd92cc6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00361.hoa
1state3ap1acc_00362.hoa,LTL,daisy+inv,0.084,G(((!a & b & c) | (a & !b) | (a & !c) | (!b & !c)) & F(a | b)),15,2,25,1.7,89673e24b8ca,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00362.hoa
1state3ap1acc_00363.hoa,LTL,daisy+inv,0.080,G((!a & b & c) | (a & !b) | (a & !c) | (!b & !c)),12,1,20,1.7,87d51180d57c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00363.hoa
1state3ap1acc_00364.hoa,LTL,daisy+inv,0.086,G(((!a & b) | (!a & !c) | (a & !b & c) | (b & !c)) & F(a | b)),15,2,25,1.7,297935f0627c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00364.hoa
1state3ap1acc_00365.hoa,LTL,daisy+inv,0.076,G((!a & b) | (!a & !c) | (a & !b & c) | (b & !c)),12,1,20,1.7,1645d90655d6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00365.hoa
1state3ap1acc_00366.hoa,LTL,daisy+inv,0.086,G((!c | (!a & b) | (a & !b)) & F(a | b)),13,2,17,1.3,b2bedbc26fe4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00366.hoa
1state3ap1acc_00367.hoa,LTL,daisy+inv,0.085,G(!c | (!a & b) | (a & !b)),10,1,12,1.2,e94c74bfc8e4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00367.hoa
1state3ap1acc_00368.hoa,LTL,daisy+inv,0.087,G(((!a & !b) | (!a & c) | (!b & c)) & F(a | c)),13,2,20,1.5,88fea6b8d4de,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00368.hoa
1state3ap1acc_00370.hoa,LTL,daisy+inv,0.083,G((!b | (!a & c)) & F(a | c)),11,2,13,1.2,35e3d9485764,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00370.hoa
1state3ap1acc_00372.hoa,LTL,daisy+inv,0.080,G((!a | (!b & c)) & F(a | b | c)),11,2,14,1.3,4c815e57fb74,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00372.hoa
1state3ap1acc_00374.hoa,LTL,daisy+inv,0.083,G((!a | !b) & F(a | b | c)),10,2,12,1.2,e93baa41da6b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00374.hoa
1state3ap1acc_00376.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (!a & c) | (a & b & !c) | (!b & c)) & F(a | c)),15,2,25,1.7,948a9cfafd39,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00376.hoa
1state3ap1acc_00378.hoa,LTL,daisy+inv,0.083,G((!b | (!a & c) | (a & !c)) & F(a | c)),13,2,17,1.3,3d02b85bc2da,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00378.hoa
1state3ap1acc_00379.hoa,LTL,daisy+inv,0.078,G(!b | (!a & c) | (a & !c)),10,1,12,1.2,6db0c4f0e04c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00379.hoa
1state3ap1acc_00380.hoa,LTL,daisy+inv,0.078,G((!a | (!b & c) | (b & !c)) & F(a | b | c)),13,2,18,1.4,73bfdf2d074c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00380.hoa
1state3ap1acc_00381.hoa,LTL,daisy+inv,0.079,G(!a | (!b & c) | (b & !c)),10,1,12,1.2,a6d3c2471208,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00381.hoa
1state3ap1acc_00382.hoa,LTL,daisy+inv,0.081,G((!a | !b | !c) & F(a | b | c)),11,2,14,1.3,b499b094ed01,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00382.hoa
1state3ap1acc_00383.hoa,LTL,daisy+inv,0.077,G(!a | !b | !c),8,1,8,1.0,3944d9794f9c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00383.hoa
1state3ap1acc_00384.hoa,LTL,daisy+inv,0.079,G(((!a & !b & !c) | (a & b & c)) & Fa),12,2,16,1.3,92000574fb09,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00384.hoa
1state3ap1acc_00385.hoa,LTL,daisy+inv,0.076,G((!a & !b & !c) | (a & b & c)),10,1,13,1.3,43c7f1094c2c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00385.hoa
1state3ap1acc_00386.hoa,LTL,daisy+inv,0.078,G(((a & b & c) | (!b & !c)) & Fa),11,2,14,1.3,ff5d3d6c2c83,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00386.hoa
1state3ap1acc_00388.hoa,LTL,daisy+inv,0.086,G(((!a & !c) | (a & b & c)) & F(a | b)),12,2,16,1.3,b25bb7d77463,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00388.hoa
1state3ap1acc_00390.hoa,LTL,daisy+inv,0.089,G(((!a & !c) | (a & b & c) | (!b & !c)) & F(a | b)),14,2,21,1.5,662a864003e1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00390.hoa
1state3ap1acc_00392.hoa,LTL,daisy+inv,0.077,G(((!a & !b & !c) | (a & b)) & Fa),12,2,15,1.2,60b76b1c8b8a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00392.hoa
1state3ap1acc_00393.hoa,LTL,daisy+inv,0.079,G((!a & !b & !c) | (a & b)),10,1,12,1.2,f2320899a250,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00393.hoa
1state3ap1acc_00394.hoa,LTL,daisy+inv,0.077,G(((a & b) | (!b & !c)) & Fa),11,2,13,1.2,2848adbc6999,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00394.hoa
1state3ap1acc_00396.hoa,LTL,daisy+inv,0.083,G(((!a & !c) | (a & b)) & F(a | b)),12,2,15,1.2,e21ed83cf9f2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00396.hoa
1state3ap1acc_00398.hoa,LTL,daisy+inv,0.080,G((!c | (a & b)) & F(a | b)),10,2,12,1.2,66fb20c2c121,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00398.hoa
1state3ap1acc_00400.hoa,LTL,daisy+inv,0.080,G(((!a & !b) | (a & b & c)) & F(a | c)),12,2,16,1.3,3b023a68a84d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00400.hoa
1state3ap1acc_00402.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (a & b & c) | (!b & !c)) & F(a | c)),14,2,21,1.5,bba9b4509d0b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00402.hoa
1state3ap1acc_00404.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (!a & !c) | (a & b & c)) & F(a | b | c)),14,2,22,1.6,536eb06b3d40,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00404.hoa
1state3ap1acc_00406.hoa,LTL,daisy+inv,0.082,G(((!a & !b) | (!a & !c) | (a & b & c) | (!b & !c)) & F(a | b | c)),15,2,27,1.8,c332174e5a40,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00406.hoa
1state3ap1acc_00408.hoa,LTL,daisy+inv,0.077,G(((!a & !b) | (a & b)) & F(a | c)),12,2,15,1.2,f1edcfac0c35,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00408.hoa
1state3ap1acc_00409.hoa,LTL,daisy+inv,0.076,G((!a & !b) | (a & b)),8,1,10,1.2,d356d3f97b83,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00409.hoa
1state3ap1acc_00410.hoa,LTL,daisy+inv,0.079,G(((!a & !b) | (a & b) | (a & !c)) & F(a | c)),14,2,19,1.4,42588d328383,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00410.hoa
1state3ap1acc_00411.hoa,LTL,daisy+inv,0.078,G((!a & !b) | (a & b) | (a & !c)),11,1,14,1.3,2210f4619c01,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00411.hoa
1state3ap1acc_00412.hoa,LTL,daisy+inv,0.082,G(((!a & !b) | (a & b) | (!a & !c)) & F(a | b | c)),14,2,21,1.5,1d91a99a738d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00412.hoa
1state3ap1acc_00414.hoa,LTL,daisy+inv,0.082,G((!c | (!a & !b) | (a & b)) & F(a | b | c)),13,2,18,1.4,15f30492c05c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00414.hoa
1state3ap1acc_00416.hoa,LTL,daisy+inv,0.079,G(((!a & !b & !c) | (a & c)) & Fa),12,2,15,1.2,1c864242f1e2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00416.hoa
1state3ap1acc_00417.hoa,LTL,daisy+inv,0.079,G((!a & !b & !c) | (a & c)),10,1,12,1.2,1923320f4515,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00417.hoa
1state3ap1acc_00418.hoa,LTL,daisy+inv,0.075,G(((a & c) | (!b & !c)) & Fa),11,2,13,1.2,f88d46563574,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00418.hoa
1state3ap1acc_00420.hoa,LTL,daisy+inv,0.081,G(((!a & !c) | (a & c)) & F(a | b)),12,2,15,1.2,abdd43a9cd77,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00420.hoa
1state3ap1acc_00422.hoa,LTL,daisy+inv,0.083,G(((!a & !c) | (a & c) | (a & !b)) & F(a | b)),14,2,19,1.4,48f0bd5caed3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00422.hoa
1state3ap1acc_00423.hoa,LTL,daisy+inv,0.078,G((!a & !c) | (a & c) | (a & !b)),11,1,14,1.3,402c9c434abc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00423.hoa
1state3ap1acc_00424.hoa,LTL,daisy+inv,0.082,G(((!a & !b & !c) | (a & b) | (a & c)) & Fa),13,2,18,1.4,751f6cddff91,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00424.hoa
1state3ap1acc_00425.hoa,LTL,daisy+inv,0.082,G((!a & !b & !c) | (a & b) | (a & c)),11,1,15,1.4,c479d93553dd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00425.hoa
1state3ap1acc_00426.hoa,LTL,daisy+inv,0.078,G((a | (!b & !c)) & Fa),10,2,11,1.1,226f81e1a523,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00426.hoa
1state3ap1acc_00428.hoa,LTL,daisy+inv,0.081,G(((!a & !c) | (a & c) | (a & b)) & F(a | b)),13,2,18,1.4,13ba887c4dfd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00428.hoa
1state3ap1acc_00430.hoa,LTL,daisy+inv,0.078,G((a | !c) & F(a | b)),9,2,10,1.1,2fa8179ca1ce,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00430.hoa
1state3ap1acc_00432.hoa,LTL,daisy+inv,0.078,G(((!a & !b) | (a & c)) & F(a | c)),12,2,15,1.2,5080a01664a4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00432.hoa
1state3ap1acc_00434.hoa,LTL,daisy+inv,0.076,G((!b | (a & c)) & F(a | c)),10,2,12,1.2,68d8169f2512,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00434.hoa
1state3ap1acc_00436.hoa,LTL,daisy+inv,0.076,G(((!a & !c) | (a & c) | (!a & !b)) & F(a | b | c)),14,2,21,1.5,0abc2b01ed9c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00436.hoa
1state3ap1acc_00438.hoa,LTL,daisy+inv,0.080,G((!b | (!a & !c) | (a & c)) & F(a | b | c)),13,2,18,1.4,b19d5a140513,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00438.hoa
1state3ap1acc_00440.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (a & b) | (a & c)) & F(a | c)),13,2,18,1.4,01e95891603b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00440.hoa
1state3ap1acc_00442.hoa,LTL,daisy+inv,0.080,G((a | !b) & F(a | c)),9,2,10,1.1,309621d823fc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00442.hoa
1state3ap1acc_00444.hoa,LTL,daisy+inv,0.084,G(((!b & c) | (b & !c) | (!a & !b) | (a & b)) & F(a | b | c)),15,2,24,1.6,c70aad7a7533,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00444.hoa
1state3ap1acc_00445.hoa,LTL,daisy+inv,0.080,G((!b & c) | (b & !c) | (!a & !b) | (a & b)),12,1,18,1.5,73f9cd9c9cb9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00445.hoa
1state3ap1acc_00446.hoa,LTL,daisy+inv,0.076,G((a | !b | !c) & F(a | b | c)),10,2,13,1.3,4cb0546a0ab2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00446.hoa
1state3ap1acc_00448.hoa,LTL,daisy+inv,0.080,G(((!a & !b & !c) | (b & c)) & Fb),12,2,15,1.2,936d7ae91cd6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00448.hoa
1state3ap1acc_00450.hoa,LTL,daisy+inv,0.080,G(((!b & !c) | (b & c)) & F(a | b)),12,2,15,1.2,6ac9108f6a42,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00450.hoa
1state3ap1acc_00452.hoa,LTL,daisy+inv,0.083,G(((!a & !c) | (b & c)) & F(a | b)),12,2,15,1.2,ee4907a1c84c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00452.hoa
1state3ap1acc_00454.hoa,LTL,daisy+inv,0.080,G(((!b & !c) | (b & c) | (!a & b)) & F(a | b)),14,2,19,1.4,185cfbec5ba3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00454.hoa
1state3ap1acc_00455.hoa,LTL,daisy+inv,0.078,G((!b & !c) | (b & c) | (!a & b)),11,1,14,1.3,58da96d9d0d2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00455.hoa
1state3ap1acc_00456.hoa,LTL,daisy+inv,0.084,G(((!a & !b & !c) | (a & b) | (b & c)) & F(a | b)),14,2,20,1.4,223ef4e87bc0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00456.hoa
1state3ap1acc_00458.hoa,LTL,daisy+inv,0.083,G(((!b & !c) | (b & c) | (a & b)) & F(a | b)),13,2,18,1.4,6c4313f90d2d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00458.hoa
1state3ap1acc_00460.hoa,LTL,daisy+inv,0.080,G((b | (!a & !c)) & Fb),10,2,11,1.1,641162140023,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00460.hoa
1state3ap1acc_00462.hoa,LTL,daisy+inv,0.079,G((b | !c) & F(a | b)),9,2,10,1.1,a94f595351fa,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00462.hoa
1state3ap1acc_00464.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (b & c)) & F(a | c)),12,2,15,1.2,f153e8cee37c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00464.hoa
1state3ap1acc_00466.hoa,LTL,daisy+inv,0.084,G(((!b & !c) | (b & c) | (!a & !b)) & F(a | c)),14,2,20,1.4,b7065f879234,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00466.hoa
1state3ap1acc_00468.hoa,LTL,daisy+inv,0.081,G((!a | (b & c)) & F(a | b | c)),10,2,13,1.3,6ea2f8bc0b2a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00468.hoa
1state3ap1acc_00470.hoa,LTL,daisy+inv,0.080,G((!a | (!b & !c) | (b & c)) & F(a | b | c)),13,2,18,1.4,3903ed0b2de2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00470.hoa
1state3ap1acc_00472.hoa,LTL,daisy+inv,0.081,G(((!a & !b) | (a & b) | (!a & c)) & F(a | c)),13,2,19,1.5,1e548907bc4f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00472.hoa
1state3ap1acc_00474.hoa,LTL,daisy+inv,0.088,G(((!b & !c) | (b & c) | (!a & !b) | (a & b)) & F(a | c)),15,2,23,1.5,29e119632633,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00474.hoa
1state3ap1acc_00476.hoa,LTL,daisy+inv,0.080,G((!a | b) & F(a | b | c)),9,2,11,1.2,f711c94a2975,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00476.hoa
1state3ap1acc_00478.hoa,LTL,daisy+inv,0.078,G((!a | b | !c) & F(a | b | c)),10,2,13,1.3,b9f0928b19ac,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00478.hoa
1state3ap1acc_00480.hoa,LTL,daisy+deep_roundtrip+inv,0.081,G((c & (a | b)) | (!a & !b & !c & XF(a | b))),13,2,19,1.5,2d85f3d70256,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00480.hoa
1state3ap1acc_00482.hoa,LTL,daisy+inv,0.084,G(((!b & !c) | (b & c) | (a & !b)) & F(a | b)),13,2,19,1.5,09bd5b1885b1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00482.hoa
1state3ap1acc_00484.hoa,LTL,daisy+inv,0.085,G(((!a & !c) | (a & c) | (!a & b)) & F(a | b)),13,2,19,1.5,2304cc95cb81,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00484.hoa
1state3ap1acc_00486.hoa,LTL,daisy+inv,0.081,G(((!b & !c) | (b & c) | (!a & b) | (a & !b)) & F(a | b)),15,2,23,1.5,4863915c7782,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00486.hoa
1state3ap1acc_00487.hoa,LTL,daisy+inv,0.079,G((!b & !c) | (b & c) | (!a & b) | (a & !b)),12,1,18,1.5,05f6013b410f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00487.hoa
1state3ap1acc_00488.hoa,LTL,daisy+inv,0.082,G(((!a & !b & !c) | (a & b) | (a & c) | (b & c)) & F(a | b)),15,2,23,1.5,ac738fb3a478,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00488.hoa
1state3ap1acc_00490.hoa,LTL,daisy+inv,0.080,G((a | (!b & !c) | (b & c)) & F(a | b)),12,2,16,1.3,570b7d9a602f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00490.hoa
1state3ap1acc_00492.hoa,LTL,daisy+inv,0.080,G((b | (!a & !c) | (a & c)) & F(a | b)),12,2,16,1.3,fed9c0422e9a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00492.hoa
1state3ap1acc_00494.hoa,LTL,daisy+inv,0.082,G((a | b | !c) & F(a | b)),9,2,11,1.2,a8a50655dd21,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00494.hoa
1state3ap1acc_00496.hoa,LTL,daisy+inv,0.078,G((c | (!a & !b)) & Fc),10,2,11,1.1,7d9b8c085f50,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00496.hoa
1state3ap1acc_00498.hoa,LTL,daisy+inv,0.076,G((!b | c) & F(a | c)),9,2,10,1.1,0d282125ff57,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00498.hoa
1state3ap1acc_00500.hoa,LTL,daisy+inv,0.081,G((!a | c) & F(a | b | c)),9,2,11,1.2,7255f0ef02b9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00500.hoa
1state3ap1acc_00502.hoa,LTL,daisy+inv,0.077,G((!a | !b | c) & F(a | b | c)),10,2,13,1.3,594598b73035,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00502.hoa
1state3ap1acc_00504.hoa,LTL,daisy+inv,0.076,G((c | (!a & !b) | (a & b)) & F(a | c)),12,2,16,1.3,a19195257ee0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00504.hoa
1state3ap1acc_00506.hoa,LTL,daisy+inv,0.078,G((a | !b | c) & F(a | c)),9,2,11,1.2,256021c61c60,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00506.hoa
1state3ap1acc_00508.hoa,LTL,daisy+inv,0.076,G((!a | b | c) & F(b | c)),9,2,11,1.2,d89027af62af,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00508.hoa
1state3ap1acc_00510.hoa,LTL,daisy,0.077,GF(a | b | c),6,2,6,1.0,a5c5e744a70f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00510.hoa
1state3ap1acc_00511.hoa,LTL,daisy,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00511.hoa
1state3ap1acc_00521.hoa,LTL,daisy+inv,0.084,G(((a & !c) | (!b & !c)) & F(!a | b)),13,2,17,1.3,a9607348bb58,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00521.hoa
1state3ap1acc_00536.hoa,LTL,daisy+inv,0.085,G(((!a & !b & c) | (a & !c)) & F(!a | b)),13,2,18,1.4,c2f784b19c54,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00536.hoa
1state3ap1acc_00537.hoa,LTL,daisy+inv,0.081,G(((!a & !b) | (a & !c)) & F(!a | b)),13,2,17,1.3,88bcaa3a03d0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00537.hoa
1state3ap1acc_00545.hoa,LTL,daisy+inv,0.079,G(((a & !b) | (!b & !c)) & F(!a | c)),13,2,17,1.3,6ba0955ac03d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00545.hoa
1state3ap1acc_00548.hoa,LTL,daisy+inv,0.082,G(((!a & b & !c) | (a & !b)) & F(!a | c)),13,2,18,1.4,b56e04ef5b9e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00548.hoa
1state3ap1acc_00549.hoa,LTL,daisy+inv,0.081,G(((!a & !c) | (a & !b)) & F(!a | c)),13,2,17,1.3,698580f6c525,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00549.hoa
1state3ap1acc_00553.hoa,LTL,daisy+inv,0.079,G(((a & !b) | (a & !c) | (!b & !c)) & F(!a | b | c)),14,2,22,1.6,adac2764f14f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00553.hoa
1state3ap1acc_00557.hoa,LTL,daisy+inv,0.078,G((!c | (a & !b)) & F(!a | b | c)),12,2,15,1.2,4f1efeab05ee,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00557.hoa
1state3ap1acc_00569.hoa,LTL,daisy+inv,0.076,G((!b | (a & !c)) & F(!a | b | c)),12,2,15,1.2,80caf0641f28,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00569.hoa
1state3ap1acc_00584.hoa,LTL,daisy+inv,0.082,G(((!a & b & c) | (a & !c)) & F(!a | b)),12,2,17,1.4,8829bc4ce6c4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00584.hoa
1state3ap1acc_00585.hoa,LTL,daisy+inv,0.080,G(((!a & b & c) | (a & !c) | (!b & !c)) & F(!a | b)),14,2,22,1.6,a9a281651d81,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00585.hoa
1state3ap1acc_00600.hoa,LTL,daisy+inv,0.085,G(((!a & c) | (a & !c)) & F(!a | b)),12,2,16,1.3,711f5078cbb7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00600.hoa
1state3ap1acc_00601.hoa,LTL,daisy+inv,0.087,G(((!a & c) | (a & !c) | (!a & !b)) & F(!a | b)),14,2,21,1.5,b6f48e3e3b0b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00601.hoa
1state3ap1acc_00608.hoa,LTL,daisy+inv,0.083,G(((!a & b & c) | (a & !b)) & F(!a | c)),12,2,17,1.4,e551523a85a6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00608.hoa
1state3ap1acc_00609.hoa,LTL,daisy+inv,0.087,G(((!a & b & c) | (a & !b) | (!b & !c)) & F(!a | c)),14,2,22,1.6,6cf7b7adbdf1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00609.hoa
1state3ap1acc_00612.hoa,LTL,daisy+inv,0.078,G(((!a & b) | (a & !b)) & F(!a | c)),12,2,16,1.3,66178ea23dd7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00612.hoa
1state3ap1acc_00613.hoa,LTL,daisy+inv,0.080,G(((!a & b) | (a & !b) | (!a & !c)) & F(!a | c)),14,2,21,1.5,c024e1da3da5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00613.hoa
1state3ap1acc_00616.hoa,LTL,daisy+inv,0.079,G(((!a & b & c) | (a & !b) | (a & !c)) & F(!a | b | c)),14,2,22,1.6,55401bbd422f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00616.hoa
1state3ap1acc_00617.hoa,LTL,daisy+inv,0.081,G(((!a & b & c) | (a & !b) | (a & !c) | (!b & !c)) & F(!a | b | c)),15,2,27,1.8,e6b69906b0ca,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00617.hoa
1state3ap1acc_00620.hoa,LTL,daisy+inv,0.082,G(((!a & b) | (a & !b) | (a & !c)) & F(!a | b | c)),14,2,21,1.5,774e54559a83,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_00620.hoa
