id,k,R,frozen,has_anchors,terminal,pfxind,side,n_multi,n_acc
1state3ap1acc_03856_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_03888,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_03888_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_03936,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_03936_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_03952,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_03952_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_04080,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_04080_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_05633,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05633_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05640,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05640_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05641,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05641_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05672,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05672_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05673,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05673_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05736,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05736_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05737,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05737_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05760,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05760_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05761,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05761_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05768,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05768_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05769,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05769_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05800,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05800_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05801,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05801_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05864,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05864_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05865,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_05865_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_05896,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05896_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05928,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05928_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05992,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_05992_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06016,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06016_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06024,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06024_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06056,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06056_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06120,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_06120_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_06145,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06145_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06147,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06147_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06150,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06150_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06151,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06151_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06180,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06180_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06181,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06181_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06183,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06183_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06241,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06241_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06243,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06243_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06246,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06246_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06247,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06247_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06375,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_06375_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_06402,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06402_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06406,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06406_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06432,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06432_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06434,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06434_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06436,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06436_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06438,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06438_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06496,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06496_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06498,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06498_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06502,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06502_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06528,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06528_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06530,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06530_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06534,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06534_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06560,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06560_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06562,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06562_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06564,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06564_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06566,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06566_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06624,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06624_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06626,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06626_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06630,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_06630_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_06916,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06916_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06948,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06948_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06976,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06976_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06980,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_06980_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07008,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07008_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07012,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07012_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07104,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07104_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07108,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07108_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07140,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_07140_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_07681,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07681_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07712,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07712_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07713,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07713_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07776,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07776_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07777,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07777_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07808,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07808_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07809,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07809_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07840,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07840_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07841,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07841_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07904,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07904_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07905,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_07905_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_07968,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_07968_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_08032,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_08032_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_08064,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_08064_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_08096,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_08096_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_08160,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_08160_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_15361,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15361_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15363,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15363_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15425,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15425_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15426,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15426_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15427,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15427_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15555,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_15555_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_15618,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15618_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15680,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15680_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15682,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15682_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15744,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15744_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15746,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15746_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15808,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15808_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_15810,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_15810_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_16192,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_16192_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_16320,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_16320_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_26882,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_26882_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_26886,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_26886_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_26902,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_26902_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_27030,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_27030_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_27396,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_27396_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_27412,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_27412_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_27540,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_27540_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_28432,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_28432_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_28560,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_28560_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_32257,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_32257_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap1acc_32385,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_32385_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_32640,0,1,1,1,1,1,none(<2cls),0,0
1state3ap1acc_32640_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_0010517333,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_0068210110,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_0179243810,0,1,1,1,1,0,none(<2cls),0,0
1state3ap2acc_parity_0179243810_c,0,1,1,1,1,0,none(<2cls),0,0
1state3ap2acc_parity_0433543095,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_0433543095_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_0632262614,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_3209713233,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_4009950875,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_4009950875_c,0,1,1,1,1,1,none(<2cls),0,0
1state3ap2acc_parity_4172262497,0,1,1,1,1,1,none(<2cls),0,0
2state1ap0acc_018,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_019,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_022,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_022_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_024,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_025,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_026,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_026_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_028,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_030,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_036,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_049,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_052,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_052_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_053,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_053_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_082,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_082_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_086,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_086_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_097,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_098,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_100,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_104,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_104_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_106,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_106_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_120,0,1,1,1,1,0,none(<2cls),0,0
2state1ap0acc_122,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00262,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00262_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00265,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00265_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00280,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00280_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00284,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00284_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00292,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00292_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00296,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00296_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00300,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00300_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00312,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_00312_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01090,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01120,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01122,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01122_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01153,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01153_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01154,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01154_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01168,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01168_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01170,1,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01170_c,1,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01172,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01172_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01176,1,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01176_c,1,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01600,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01604,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01604_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01664,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01664_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01665,1,1,1,1,1,1,none(<2cls),0,0
2state1ap1acc_01666,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01666_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01668,1,1,1,1,1,1,none(<2cls),0,0
2state1ap1acc_01672,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01672_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01680,0,2,0,0,1,0,upward,9,8
2state1ap1acc_01680_c,0,2,0,0,1,0,downward,9,1
2state1ap1acc_01681,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01728,0,2,0,0,1,0,upward,9,6
2state1ap1acc_01732,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_01732_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_03168,0,2,0,0,1,0,upward,9,6
2state1ap1acc_03170,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_03170_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_04358,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_04358_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_04376,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_04376_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_04614,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_04644,0,2,0,0,1,0,both,4,4
2state1ap1acc_04646,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_04900,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_04902,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05192,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05192_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05196,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05196_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05250,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05250_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05760,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05760_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05762,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_05762_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06208,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06208_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06272,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06276,0,2,0,0,1,0,upward,4,2
2state1ap1acc_06280,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06280_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06284,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06284_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06344,1,1,1,1,1,1,none(<2cls),0,0
2state1ap1acc_06344_c,1,1,1,1,1,1,none(<2cls),0,0
2state1ap1acc_06496,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06498,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06528,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06528_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06532,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06532_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06536,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06536_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06540,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06540_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06592,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06592_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06600,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_06600_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_07296,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_07296_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_07304,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_07304_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16642,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16642_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16897,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16898,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16899,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16905,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16912,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16912_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16913,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16913_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16928,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16928_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16929,0,2,0,0,1,0,both,4,4
2state1ap1acc_16930,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16930_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_16945,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17184,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17184_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17186,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17186_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17474,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17474_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17538,1,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17538_c,1,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17602,1,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_17602_c,1,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_18048,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_18048_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_18050,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_18050_c,0,1,1,1,1,0,none(<2cls),0,0
2state1ap1acc_18497,0,1,1,1,1,0,none(<2cls),0,0
